timestamp,lap_number,track,lap_distance,track_position,speed_kmh,gas,brake,steer_angle,gear,rpm,heading,local_velocity_x,local_velocity_y,local_velocity_z,g_force_x,g_force_y,g_force_z
1750936111,1,monza,0.803643763,0.040497586,0.001564379,0,0,0,1,0,2.4602952,-0.000155882,6.94E-06,-0.000429272,0,0,0
1750936111,1,monza,0.803643763,0.040497586,0.001681802,0,0,0,1,0,2.460294962,-0.000114079,3.99E-05,-0.000461385,0,0,0
1750936111,1,monza,0.803674281,0.040497586,0.001781418,0,0,0,1,0,2.460294962,-0.000131537,8.94E-06,-0.000436203,0,0,0
1750936111,1,monza,0.803674281,0.040497586,0.001709463,0,0,0,1,0,2.460294962,-0.000158736,9.51E-06,-0.000455243,0,0,0
1750936111,1,monza,0.803705752,0.040497586,0.001838049,0,0,0,1,0,2.4602952,-8.98E-05,-1.88E-05,-0.000427077,0,0,0
1750936111,1,monza,0.803705752,0.040497586,0.001757609,0.059999999,0,0,1,0,2.460294962,-0.000125163,-2.35E-05,-0.000464989,0,0,0
1750936111,1,monza,0.803736269,0.040497586,0.001611726,0.119999997,0,0,1,0,2.460294962,-0.000119748,3.72E-05,-0.000497135,0,0,0
1750936111,1,monza,0.803736269,0.040497586,0.001772413,0.179999992,0,0,1,0,2.460294962,-0.000132051,-5.78E-06,-0.000431046,0,0,0
1750936111,1,monza,0.803736269,0.040497586,0.001675495,0.269999981,0,0,1,0,2.460294962,-0.000110606,1.83E-05,-0.000457122,0,0,0
1750936111,1,monza,0.803736269,0.040497586,0.001646926,0.329999983,0,0,1,0,2.460294962,-0.00012817,1.35E-05,-0.000447417,0,0,0
1750936111,1,monza,0.803766787,0.040497586,0.001705691,0,0,0,1,0,2.460294962,-0.000130428,-1.18E-05,-0.000454481,0,0,0
1750936111,1,monza,0.803798258,0.040497586,0.001773348,0,0,0,1,0,2.460294962,-0.000114434,7.09E-06,-0.00046127,0,0,0
1750936111,1,monza,0.803798258,0.040497586,0.00158298,0,0,0,1,0,2.460294724,-0.000106197,-3.23E-06,-0.00045561,0,0,0
1750936111,1,monza,0.803798258,0.040497586,0.001780394,0,0,0,1,0,2.460294962,-0.000139292,3.06E-05,-0.000442891,0,0,0
1750936111,1,monza,0.803798258,0.040497586,0.0017241,0,0,0,1,0,2.460294724,-0.000136631,1.05E-05,-0.000477525,0,0,0
1750936111,1,monza,0.803828776,0.040497586,0.001658229,0.029999999,0,0,1,0,2.460294962,-0.000110866,1.71E-05,-0.000470378,0,0,0
1750936111,1,monza,0.803828776,0.040497586,0.00168947,0.089999996,0,0,1,0,2.460294724,-0.000107341,-1.89E-05,-0.00047991,0,0,0
1750936111,1,monza,0.803860247,0.040497586,0.001690245,0.179999992,0,0,1,0,2.460294724,-0.000137861,9.28E-08,-0.000461505,0,0,0
1750936111,1,monza,0.803860247,0.040497586,0.001768253,0.239999995,0,0,1,0,2.460294724,-9.82E-05,1.95E-06,-0.000444481,0,0,0
1750936112,1,monza,0.803890765,0.040497586,0.001759847,0.299999982,0,0,1,0,2.460294724,-9.25E-05,2.27E-05,-0.000445049,0,0,0
1750936112,1,monza,0.803890765,0.040497586,0.001746188,0.389999986,0,0,1,0,2.460294724,-0.000120973,-2.75E-05,-0.000480974,0,0,0
1750936112,1,monza,0.803890765,0.040497586,0.001795132,0.449999988,0,0,1,0,2.460294724,-0.000131724,3.94E-05,-0.000473799,0,0,0
1750936112,1,monza,0.803890765,0.040497586,0.001737463,0.50999999,0,0,1,0,2.460294724,-0.000139369,9.11E-06,-0.00043887,0,0,0
1750936112,1,monza,0.803921282,0.040497586,0.001676965,0.599999905,0,0,1,0,2.460294724,-0.000121421,-2.10E-05,-0.000463758,0,0,0
1750936112,1,monza,0.8039518,0.040497586,0.001734454,0.659999847,0,0,1,0,2.460294485,-0.000112145,4.18E-07,-0.000442656,0,0,0
1750936112,1,monza,0.8039518,0.040497586,0.001752316,0.71999979,0,0,1,0,2.460294485,-0.000111364,-5.75E-07,-0.000489333,0,0,0
1750936112,1,monza,0.8039518,0.040497586,0.001669933,0,0,0,1,0,2.460294724,-0.000146058,2.40E-05,-0.000470281,0,0,0
1750936112,1,monza,0.8039518,0.040497586,0.001704084,0,0,0,1,0,2.460294485,-0.000136346,7.49E-06,-0.000455287,0,0,0
1750936112,1,monza,0.803982317,0.040497586,0.001594151,0,0,0,1,0,2.460294485,-0.000125985,-2.50E-05,-0.000452796,0,0,0
1750936112,1,monza,0.803982317,0.040497586,0.001825256,0,0,0,1,0,2.460294485,-0.000129901,-1.94E-05,-0.000455905,0,0,0
1750936112,1,monza,0.804012835,0.040497586,0.001682883,0,0,0,1,0,2.460294485,-0.00012375,2.74E-05,-0.000452984,0,0,0
1750936112,1,monza,0.804013789,0.040497586,0.001764353,0,0,0,1,0,2.460294485,-0.000128222,-1.19E-05,-0.000467304,0,0,0
1750936112,1,monza,0.804013789,0.040497586,0.001783569,0,0,0,1,0,2.460294485,-0.000117777,-3.56E-05,-0.00044487,0,0,0
1750936112,1,monza,0.804044306,0.040497586,0.0017535,0,0,0,1,0,2.460294485,-0.000131561,1.45E-05,-0.000447202,0,0,0
1750936112,1,monza,0.804044306,0.040497586,0.001719034,0,0,0,1,0,2.460294485,-0.000119817,-3.78E-05,-0.000484957,0,0,0
1750936112,1,monza,0.804044306,0.040497586,0.001773675,0,0,0,1,0,2.460294485,-0.000151066,1.77E-05,-0.000457698,0,0,0
1750936112,1,monza,0.804074824,0.040497586,0.001827079,0,0,0,1,0,2.460294485,-0.000135463,-5.55E-07,-0.00043689,0,0,0
1750936112,1,monza,0.804106295,0.040497586,0.001743686,0,0,0,1,0,2.460294247,-0.000136989,-3.51E-05,-0.000452259,0,0,0
1750936112,1,monza,0.804106295,0.040497586,0.001631296,0,0,0,1,0,2.460294247,-8.98E-05,1.59E-05,-0.000452807,0,0,0
1750936112,1,monza,0.804106295,0.040497586,0.001780945,0,0,0,1,0,2.460294247,-0.000130029,-1.06E-05,-0.000465547,0,0,0
1750936112,1,monza,0.804106295,0.040497586,0.001766644,0,0,0,1,0,2.460294247,-0.000113513,1.04E-05,-0.000473287,0,0,0
1750936112,1,monza,0.804106295,0.040497586,0.001654411,0,0,0,1,0,2.460294247,-0.000138789,-4.64E-06,-0.000483217,0,0,0
1750936112,1,monza,0.80416733,0.040497586,0.001706392,0,0,0,1,0,2.460294247,-0.000122447,1.30E-05,-0.000455156,0,0,0
1750936112,1,monza,0.804168284,0.040497586,0.001685244,0,0,0,1,0,2.460294247,-0.000159005,7.41E-06,-0.000451469,0,0,0
1750936112,1,monza,0.804168284,0.040497586,0.001819072,0,0,0,1,0,2.460294247,-0.000128635,3.92E-05,-0.000452373,0,0,0
1750936112,1,monza,0.804168284,0.040497586,0.001725827,0,0,0,1,0,2.460294247,-0.0001282,-1.01E-05,-0.000499853,0,0,0
1750936112,1,monza,0.804198802,0.040497586,0.001488984,0,0,0,1,0,2.460294247,-0.000121453,2.88E-05,-0.000473081,0,0,0
1750936112,1,monza,0.804198802,0.040497586,0.001730095,0,0,0,1,0,2.460294247,-0.000147982,2.78E-05,-0.000483981,0,0,0
1750936112,1,monza,0.804229319,0.040497586,0.001708149,0,0,0,1,0,2.460294008,-0.000162351,8.93E-06,-0.000426082,0,0,0
1750936112,1,monza,0.804229319,0.040497586,0.001744567,0,0,0,1,0,2.460294008,-0.000136701,9.64E-06,-0.000417282,0,0,0
1750936112,1,monza,0.804230273,0.040497586,0.001786805,0,0,0,1,0,2.460294008,-0.000115969,-6.27E-06,-0.000461473,0,0,0
1750936112,1,monza,0.80426079,0.040497586,0.001735445,0,0,0,1,0,2.460294247,-0.000147716,5.28E-06,-0.000456979,0,0,0
1750936112,1,monza,0.80426079,0.040497586,0.00172953,0,0,0,1,0,2.460294008,-0.000122356,-3.06E-05,-0.000444616,0,0,0
1750936112,1,monza,0.80426079,0.040497586,0.001785705,0,0,0,1,0,2.460294008,-0.000131876,-2.22E-05,-0.000438785,0,0,0
1750936112,1,monza,0.80426079,0.040497586,0.001681581,0,0,0,1,0,2.460294008,-0.000121891,-6.95E-06,-0.000431276,0,0,0
